,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-09-09,1138.0,0.6431088345987674,6.811486227321068e-05,0.626927282502814,0.6430730571794063,0.6594937063933366
2020-09-10,1221.0,0.6928744041504509,8.113981230000486e-05,0.6754482087555725,0.692835799738472,0.7105407129325956
2020-09-11,1219.0,0.810735348511888,0.00010589075344032134,0.7906553741280371,0.8106916575488484,0.8310636145329384
2020-09-12,1163.0,0.990821174488369,0.0001431084666806023,0.9676015851542765,0.990773065849521,1.0143953285692926
2020-09-13,1078.0,1.1935043804112264,0.0001837464665425485,1.1670392557942195,1.193452617230713,1.2203331938450481
2020-09-14,978.0,1.358207909164832,0.0002120316860044236,1.3297476721171,1.358155618764295,1.3869653078184037
2020-09-15,1185.0,1.4342236782549556,0.00021618737738458382,1.405487743657722,1.434173218468375,1.4632463712809363
2020-09-16,1489.0,1.4159976864136214,0.00019736720525068764,1.3887446067223301,1.4159517340702024,1.4435119091666193
2020-09-17,1548.0,1.3235988964747325,0.00016783018959472504,1.2984920549051209,1.3235571801231993,1.3489428083510642
2020-09-18,1473.0,1.1918106565846598,0.00013803229048291554,1.1689886327065202,1.1917722554388743,1.214882683169411
